#
# f1 and f2
#
#
# f1	f2
0.071137	0.078235
-0.03043	-0.11259
-0.00461	-0.28805
0.465273	0.706892
-0.07951	-0.03177
0.699437	0.959177
-0.01392	0.118447
0.553171	0.966449
0.218896	0.448951
0.531541	0.900476
0.414976	0.778809
0.684253	0.860025
0.049049	0.229172
0.132794	-0.39802
-0.01157	0.080833
0.815332	0.973250
0.563391	0.894308
-0.46179	-0.92802
0.126603	-0.25725
0.152165	0.352661
-0.32034	-0.83418
0.167709	0.724409
-0.31581	-0.87146
0.446976	0.773380
0.191734	0.285903
0.449304	0.905782
0.057618	-0.10002
-0.23034	-0.80680
-0.27277	-0.71929
-0.41522	-0.95416
-0.18060	-0.64224
0.226960	0.310179
0.663359	0.872809
0.748509	0.984259
0.641334	0.853303
0.016908	-0.73021
-0.40221	-0.66060
0.319655	0.581392
0.330941	0.335632
0.616489	0.844621
0.572215	0.954306
-0.38805	-0.90143
0.032971	0.036964
1.000000	1.000000
0.376242	0.675745
-0.33176	-0.88604
0.343810	0.614198
0.187067	-0.10730
-0.25151	-0.86137
0.831605	0.984658
0.652804	0.937797
0.521111	0.856291
-0.35838	-0.55022
0.623088	0.886971
0.446210	0.796724
0.138857	0.337429
0.147290	0.038398
0.030925	-0.25414
0.250684	0.032031
0.102413	0.160056
-0.25922	-0.73743
-0.05868	-0.58076
0.099957	0.443184
0.130243	-0.20405
0.038604	-0.00070
0.240189	0.066171
0.684317	0.899864
-0.36127	-0.88248
-0.25894	-0.88378
-0.34373	-0.78704
0.404449	0.779318
0.310293	0.715884
-0.23435	-0.70540
0.623226	0.949745
0.241044	0.545708
0.532346	0.877761
0.512377	0.907866
0.418497	0.285600
0.169255	0.337181
0.195546	-0.13370
-0.09212	-0.66943
0.439573	0.631578
0.265228	0.486376
0.634861	0.914859
-0.24169	-0.83604
0.180990	-0.07666
0.182185	0.694658
0.100005	0.245958
0.239815	0.383511
0.642914	0.950650
0.592301	0.937370
0.756893	0.976591
0.597690	0.893114
-0.09670	-0.52698
0.368343	0.761099
0.586205	0.898828
-0.20771	-0.62879
0.549156	0.708726
-0.22445	-0.61816
-0.05485	-0.37064
-0.37150	-0.90230
0.224772	0.587037
0.621748	0.834946
0.175721	0.553466
0.445119	0.755023
0.609829	0.851682
-0.35949	-0.82560
0.153996	0.521192
-0.34597	-0.76085
-0.11285	-0.69327
0.313191	0.040468
0.355140	0.740422
-0.27087	-0.88925
-0.34941	-0.82504
0.503517	0.926690
-0.41632	-0.89848
0.517496	0.410384
0.245734	0.477361
0.588237	0.928273
0.345736	0.553734
0.836825	0.995135
-0.28926	-0.85197
-0.06321	-0.56027
0.620398	0.958310
0.026729	-0.05613
-0.38365	-0.87847
0.018151	-0.23587
0.118045	0.091226
0.572664	0.812419
1.000000	1.000000
0.298289	0.490957
0.139657	0.103496
-0.33926	-0.85935
-0.15505	-0.75876
0.597981	0.868339
0.760733	0.991235
0.532101	0.882800
0.741685	0.985582
0.244382	0.179009
-0.36884	-0.92189
-0.23311	-0.84245
-0.37537	-0.53124
-0.25001	-0.87984
0.418541	0.837362
0.341142	0.793666
-0.39343	-0.75010
0.704540	0.924995
0.470735	0.665244
0.037456	-0.12163
-0.22337	-0.60640
0.165096	0.152985
-0.31916	-0.87707
-0.10682	-0.58880
0.043212	-0.24722
0.488541	0.796137
0.361555	0.539249
-0.05790	-0.54383
-0.27806	-0.53002
0.151864	-0.48311
-0.29557	-0.77767
0.074650	0.160022
0.627593	0.811137
0.707256	0.894978
0.256460	0.446844
0.370261	0.584841
0.054870	-0.32133
0.647237	0.974475
0.366608	0.591290
0.010477	-0.61394
-0.14060	-0.56813
0.458812	0.702286
0.631440	0.964848
0.671876	0.902972
0.124420	0.213055
0.079344	0.071612
0.384578	0.068005
0.008755	-0.08897
0.584257	0.974269
0.336704	0.631642
0.601931	0.957775
0.486417	0.752679
0.290787	0.562956
-0.13188	-0.65576
0.266436	0.167011
0.220255	0.425999
0.319808	0.294592
0.097859	0.342045
0.126899	-0.29475
0.428350	0.486230
-0.09286	-0.61141
0.638330	0.945739
0.489466	0.698395
-0.37005	-0.88772
0.114717	0.283969
0.703800	0.948371
-0.21633	-0.75109
0.421481	0.516751
-0.50625	-0.93382
-0.19548	-0.73852
0.516907	0.727900
-0.10105	-0.59815
-0.26245	-0.74197
0.270730	0.107174
0.551269	0.796851
0.551758	0.649867
0.209575	0.506949
0.652416	0.950310
0.102681	0.236309
0.592442	0.703465
0.330816	-0.04060
0.539947	0.888629
0.773041	0.980879
0.921402	0.998473
0.700889	0.974601
0.737601	0.975189
0.488548	0.610554
-0.12664	-0.68344
0.666151	0.952657
0.680062	0.935875
-0.26456	-0.81807
0.154846	0.166501
-0.05102	-0.30342
0.708709	0.984057
-0.09812	-0.10744
-0.14144	-0.58002
-0.16498	-0.60058
0.009417	-0.01760
0.391206	0.676118
0.643863	0.974382
0.322128	0.348193
0.610532	0.953384
-0.35948	-0.87226
0.529641	0.756527
0.311117	0.607253
-0.11540	-0.78827
0.111407	-0.28303
0.631230	0.802571
0.870557	0.995244
-0.26805	-0.87717
-0.17434	-0.10818
0.004970	-0.47125
-0.32365	-0.90084
-0.43559	-0.92268
-0.30915	-0.71368
0.231892	0.127606
0.361339	0.647948
0.568677	0.852175
0.696297	0.965193
-0.22234	-0.87747
-0.24212	-0.76549
0.541161	0.929986
0.793039	0.986925
0.314886	0.553625
0.680865	0.952118
-0.09675	-0.56565
0.477113	0.699408
0.606169	0.943542
-0.07103	-0.47128
0.318837	0.603974
0.412671	0.774494
0.789196	0.950147
0.741051	0.970674
0.598044	0.905448
0.497844	0.642143
-0.10452	-0.53084
0.122560	-0.00662
-0.26587	-0.76320
-0.50156	-0.91179
-0.12257	-0.45749
-0.27868	-0.87935
0.605232	0.791839
0.440995	0.259177
0.177471	-0.40317
-0.39895	-0.76353
0.334224	0.215627
0.440076	0.321138
0.666697	0.861919
-0.41062	-0.88307
-0.18482	-0.70555
0.271305	0.294526
0.771285	0.989886
-0.21001	-0.63052
-0.21634	-0.58532
0.466428	0.695646
0.467983	0.832861
0.422566	0.646353
-0.28624	-0.78764
0.024371	-0.16877
-0.33190	-0.83391
0.646446	0.949080
-0.19956	-0.69544
0.638355	0.852414
0.669074	0.753033
0.645572	0.944318
0.392742	0.615805
0.609882	0.955787
0.073096	-0.26411
0.284970	0.704151
0.440500	0.574890
-0.27528	-0.81485
0.423367	0.679883
0.503209	0.888963
0.684685	0.959426
0.752653	0.936468
0.548408	0.898279
-0.13508	-0.42160
0.022930	-0.60060
0.435714	0.772246
0.459948	0.921183
-0.26642	-0.83726
-0.21897	-0.80271
0.371944	0.761833
-0.30074	-0.84292
-0.48827	-0.90944
0.181894	-0.10726
0.043736	-0.09365
0.580569	0.854365
0.613541	0.891924
0.332417	0.616246
0.524228	0.795672
0.702523	0.740722
0.463359	0.667685
0.443383	0.808784
0.427329	0.832852
0.424872	0.696797
0.061342	-0.22141
-0.14672	-0.59934
0.072940	-0.20840
0.239458	0.137165
-0.30823	-0.75989
-0.23646	-0.55971
-0.25058	-0.78426
0.256848	0.433739
0.403561	0.890952
0.485306	0.709831
0.101820	-0.01145
0.368142	0.266234
-0.09527	-0.27603
-0.20520	-0.67446
0.786571	0.905962
1.000000	1.000000
0.068301	-0.16930
-0.35405	-0.83313
0.436265	0.239734
-0.23085	-0.71108
-0.33038	-0.90810
0.011605	-0.18310
-0.37083	-0.90260
-0.11211	-0.75223
0.729037	0.980260
0.543318	0.788133
0.235606	0.416485
0.251648	0.626584
0.376641	0.431207
-0.29489	-0.80989
0.171980	0.377333
-0.00690	-0.17158
0.618006	0.976544
0.613695	0.895043
0.399459	0.846644
0.276342	0.581021
0.636503	0.956185
0.063442	0.049923
-0.19866	-0.89043
0.245857	0.131653
0.135324	-0.08045
0.211921	0.324592
0.345069	0.570281
0.593700	0.793231
0.270257	0.530825
0.468674	0.678623
0.269209	0.421562
-0.36372	-0.87423
0.597225	0.912233
0.197040	0.384714
-0.25614	-0.66936
-0.22093	-0.63479
0.600045	0.851900
0.731383	0.966053
-0.27320	-0.84297
0.379708	0.672866
-0.11154	-0.69099
-0.14802	-0.39954
0.034392	-0.34136
-0.01342	-0.46581
-0.24138	-0.59541
0.332001	0.425017
-0.40339	-0.87134
0.479759	0.937534
0.213660	0.358982
-0.21708	-0.65555
0.448518	0.881424
0.525231	0.953198
-0.16784	-0.52148
0.411604	0.727881
-0.18600	-0.64413
0.485738	0.894829
-0.26646	-0.48416
0.154480	0.131064
0.856452	0.996789
0.013748	0.210452
0.113418	0.235828
0.087733	0.251762
0.307126	0.586564
0.458567	0.742976
0.461336	0.543075
-0.06257	-0.11607
0.336857	0.584934
0.215721	0.591297
0.567599	0.795336
0.321594	0.626832
0.535338	0.897572
0.326721	0.766484
0.308921	0.213864
0.525543	0.889041
0.203130	0.369286
0.723608	0.955757
-0.18425	-0.78349
-0.37092	-0.83427
-0.37209	-0.88707
-0.16709	-0.31694
0.577143	0.829871
-0.16501	-0.67334
0.192791	0.248031
0.100660	0.098155
0.682805	0.961088
0.490779	0.811220
0.113294	-0.09418
1.000000	1.000000
0.397125	0.682553
-0.08401	-0.40003
-0.10088	-0.55055
0.032549	-0.40956
0.302347	0.553841
0.590030	0.858090
0.305807	0.206484
-0.32810	-0.81901
0.220589	0.472790
-0.19745	-0.66648
0.526002	0.725394
0.654794	0.925994
0.238959	0.353431
-0.30357	-0.84267
-0.23307	-0.81758
-0.40429	-0.87386
-0.16794	-0.81096
-0.25294	-0.83719
-0.15244	-0.58277
-0.28897	-0.69683
0.519824	0.884939
0.683676	0.937023
0.407069	0.769534
0.080363	0.316413
0.495525	0.607098
-0.02054	-0.72180
0.194561	0.244984
-0.30266	-0.88394
0.020528	-0.37112
-0.18953	-0.69575
-0.41682	-0.89910
0.302063	0.531572
0.387344	0.769822
0.051793	0.455520
-0.01773	-0.47043
0.098629	0.465704
-0.06901	-0.44025
-0.09131	-0.64500
0.232638	0.319769
-0.22644	-0.64603
-0.38606	-0.89294
0.310058	0.051443
0.753935	0.919212
-0.13364	-0.72169
0.768499	0.985104
0.685830	0.951609
-0.29871	-0.81726
-0.43160	-0.82364
1.000000	1.000000
0.600965	0.875887
0.508737	0.638751
-0.07258	-0.11388
0.068087	-0.30515
0.107535	-0.07688
0.374034	0.634722
-0.03662	-0.50748
-0.00466	-0.29251
0.315035	0.186312
0.704336	0.981745
0.606466	0.792832
0.116177	-0.34954
0.143665	0.340280
0.578418	0.903147
0.533882	0.920592
0.304817	0.667600
0.594612	0.755689
0.087038	0.204161
0.031263	-0.54063
-0.25587	-0.61394
0.307751	0.608664
0.289525	0.645388
-0.02191	-0.45726
0.738739	0.956166
0.768387	0.937681
0.260167	-0.02463
0.421848	0.864926
0.665798	0.961307
0.347245	0.676638
0.190127	0.293633
0.676537	0.902027
-0.36999	-0.58746
0.351953	0.562174
0.305018	0.621099
-0.00530	-0.23898
0.038503	0.576580
-0.17149	-0.62155
0.800868	0.971765
0.076966	-0.47330
-0.25503	-0.81060
0.078360	0.172018
0.239259	0.570714
0.612941	0.851916
0.035082	-0.53776
-0.22958	-0.73659
0.111412	0.050793
0.197971	0.279585
0.147057	-0.06193
0.426506	0.795471
-0.12631	-0.51448
0.694093	0.962058
0.102744	-0.15708
0.383022	0.466572
0.272070	-0.01250
0.365620	0.727846
0.186110	0.366840
0.874656	0.993233
-0.02966	0.187106
0.529084	0.867439
-0.24319	-0.73656
0.312471	0.879201
0.345535	0.159271
0.674892	0.957789
0.456624	0.540772
0.189711	0.504436
-0.30542	-0.79782
0.329662	0.647205
-0.25706	-0.80045
-0.34771	-0.87822
0.615496	0.904946
0.383100	0.694357
0.073044	0.492103
-0.40053	-0.90087
0.442528	0.715694
0.316198	0.852339
0.840215	0.977555
0.376197	0.697061
0.462594	0.734895
0.377486	0.517276
0.660248	0.968739
0.132519	0.057352
0.435217	0.890936
0.139757	0.487945
0.139427	0.241993
0.271756	0.697325
0.270615	0.204244
0.475409	0.866244
-0.31612	-0.87852
0.148210	-0.04106
0.007763	-0.51703
-0.08026	-0.15909
0.104080	-0.22869
0.588817	0.930422
1.000000	1.000000
-0.02905	-0.34373
0.063287	0.028101
0.046026	-0.39262
-0.17533	-0.61914
0.594137	0.881795
-0.07922	-0.44662
0.806036	0.990157
0.625969	0.957080
-0.24985	-0.72432
0.471579	0.745132
0.503795	0.843184
0.694177	0.917235
0.403299	0.363525
0.283920	0.632162
0.269667	0.590126
-0.24271	-0.68532
0.014012	0.039093
-0.24491	-0.85226
0.758224	0.979001
0.426737	0.772547
0.326047	0.444694
-0.04372	-0.04990
0.197000	0.389879
0.233176	0.067862
-0.01646	-0.57965
0.382683	0.394700
-0.29434	-0.88870
0.799284	0.973177
0.495153	0.952676
-0.20971	-0.83612
-0.01210	-0.68238
-0.04029	0.057338
0.117748	-0.24087
0.654036	0.882325
-0.34004	-0.79068
-0.03168	0.097129
0.325670	0.497340
0.345757	0.483919
0.032004	-0.03372
0.754680	0.930337
0.636125	0.865276
-0.14183	-0.64964
0.446413	0.898566
0.395919	0.630451
0.585013	0.714208
0.662998	0.951936
0.519671	0.818396
0.640231	0.865979
0.142427	0.347784
0.327504	0.438931
-0.26613	-0.71857
0.201608	0.397122
0.801693	0.994653
-0.16898	-0.75188
-0.08142	-0.26205
-0.39286	-0.90119
0.292414	0.358589
-0.41199	-0.93275
0.056247	-0.36520
0.534064	0.663384
-0.12848	-0.44458
0.449225	0.476619
0.669218	0.915214
0.619839	0.926132
-0.27363	-0.74464
0.146823	0.557619
0.357886	0.632599
-0.05123	-0.65771
-0.11320	-0.70608
0.129645	0.431362
0.364093	0.609850
-0.14684	-0.71244
0.028812	-0.29210
0.252902	0.438658
0.120364	-0.21356
0.686755	0.822889
0.753204	0.978038
-0.13407	-0.62126
-0.27866	-0.76659
0.297867	0.517859
-0.19000	-0.68535
-0.03162	-0.51169
-0.14826	-0.36878
0.634185	0.885863
0.387470	0.712472
0.186383	0.443675
-0.19197	-0.18286
0.373664	0.226998
0.461999	0.803108
0.574038	0.942880
0.112414	0.205140
-0.16135	-0.52685
0.800939	0.991229
-0.24969	-0.76445
0.105952	-0.15536
0.694551	0.820022
0.563924	0.928310
-0.48586	-0.90345
0.556203	0.629375
0.196676	0.087010
0.671075	0.878373
0.094240	-0.30852
0.044065	0.306108
-0.17854	-0.76478
0.425501	0.826765
0.376654	0.671223
-0.32596	-0.84105
-0.00964	-0.38863
0.777863	0.948987
0.175922	0.331431
0.050359	0.170918
0.662562	0.985309
0.463253	0.765618
0.670864	0.745543
0.306544	0.543033
0.275530	0.486385
-0.00780	0.148998
-0.38688	-0.85822
-0.07655	-0.04816
0.559692	0.873344
-0.33626	-0.86656
0.113439	0.267557
0.064035	-0.32072
0.522992	0.615344
0.537957	0.802603
-0.01125	-0.35031
0.106319	-0.17080
0.261317	0.542624
0.451119	0.761039
0.624769	0.908054
-0.29749	-0.83220
0.044305	-0.25832
0.268500	0.622100
0.653728	0.894732
-0.09121	-0.58376
0.058703	0.054847
0.340243	0.337423
0.350950	0.558922
-0.06704	-0.57162
0.659188	0.886246
-0.02664	-0.33687
0.080091	-0.47037
0.047544	0.196580
0.305243	0.611946
0.339069	0.647059
0.362884	0.576933
0.041144	0.200971
-0.18662	-0.75697
-0.28273	-0.75761
-0.32262	-0.89256
0.488302	0.750928
-0.06788	-0.06640
-0.35254	-0.82208
0.522116	0.920471
0.396420	0.591867
-0.34259	-0.86384
-0.22177	-0.76016
0.421115	0.651492
0.756778	0.923148
-0.18638	-0.80583
0.226299	0.327254
-0.22940	-0.78339
-0.10263	-0.66770
0.360491	0.645344
0.528860	0.824776
-0.22245	-0.86367
-0.26063	-0.85838
-0.11902	-0.55998
0.364581	0.743126
0.092226	0.331643
0.506335	0.722088
-0.13445	-0.61921
-0.31656	-0.88004
0.382290	0.681278
0.597056	0.916101
0.767640	0.981255
-0.42571	-0.92672
0.015468	-0.61334
-0.03510	-0.00816
-0.08727	-0.57064
0.763257	0.976840
-0.20217	-0.81848
0.462258	0.868644
-0.34517	-0.88490
0.196358	0.420898
-0.16279	-0.77446
-0.02963	-0.21777
0.023469	-0.38348
0.535025	0.616741
0.466561	0.876119
0.500784	0.926504
0.609410	0.928900
0.354969	0.716145
0.222913	0.440721
-0.44994	-0.71889
0.601749	0.971589
0.042204	-0.37804
0.030090	0.137549
0.356899	0.859324
-0.16705	-0.52788
0.410344	0.735003
0.653487	0.885383
0.645625	0.896530
0.478641	0.832276
0.673208	0.933368
0.091463	-0.23501
0.326991	0.342349
0.696886	0.964569
0.022088	-0.42755
0.735005	0.986352
-0.19504	-0.68832
-0.23055	-0.72279
-0.21538	-0.77229
0.457329	0.664925
0.575772	0.945902
-0.18444	-0.74054
0.373189	0.646965
0.217529	0.435541
0.203700	-0.05182
-0.36793	-0.88838
-0.30649	-0.89371
0.817522	0.975978
0.575043	0.822420
-0.30896	-0.84415
0.081308	0.166901
0.449430	0.829561
-0.23217	-0.55060
0.552067	0.905138
0.444387	0.770747
-0.29101	-0.60358
0.391872	0.221256
0.278169	0.515446
0.143076	-0.04860
0.176892	0.562350
-0.26764	-0.84010
0.192262	0.318626
0.197279	0.456438
0.034574	0.193749
0.177268	-0.06361
0.662311	0.975214
-0.23486	-0.87200
0.406576	0.714399
0.576905	0.947814
0.730441	0.955931
0.482323	0.904412
0.329474	0.578713
0.738114	0.981175
0.742396	0.985119
-0.17374	-0.56419
0.369369	0.421847
0.395602	0.657557
-0.41656	-0.86470
0.662293	0.977063
-0.14853	-0.24222
-0.29496	-0.80933
0.637220	0.810084
0.101602	0.178264
0.262714	0.002411
0.114747	-0.21129
0.586370	0.339336
-0.25653	-0.67444
0.158249	0.138526
0.157439	-0.28746
-0.03212	-0.03731
-0.42565	-0.70824
0.170539	-0.04372
-0.09923	-0.36920
0.081496	-0.35677
0.460825	0.833533
-0.29364	-0.86789
0.485035	0.795627
0.178988	0.654696
0.218168	0.686399
-0.35369	-0.84161
0.329282	0.232984
-0.37401	-0.79394
-0.01388	-0.00365
-0.26548	-0.69563
0.580997	0.864630
0.055854	-0.17492
0.409532	0.629200
0.726303	0.950712
-0.03487	-0.76188
0.594155	0.712152
-0.28663	-0.78647
-0.26095	-0.46583
-0.14631	-0.12945
0.515383	0.897506
0.447286	0.817741
0.139774	0.701650
-0.19449	-0.77040
-0.13976	-0.51239
0.002820	-0.28393
0.238834	0.473619
-0.36809	-0.85040
-0.10098	-0.80231
-0.04125	-0.57636
-0.33266	-0.89262
-0.23658	-0.61752
0.425531	0.389693
0.756037	0.967505
-0.09398	-0.05610
0.494339	0.825539
0.037142	-0.34279
0.550899	0.847659
-0.15139	-0.65926
0.049234	0.206091
-0.33218	-0.81051
0.293563	0.323174
0.401497	0.582496
-0.32334	-0.86039
0.018836	0.059942
0.360582	0.577993
0.698728	0.920993
0.630830	0.970375
0.213769	0.095283
-0.13260	-0.60306
0.463834	0.851564
-0.36199	-0.87807
0.227854	0.127830
0.404100	0.699688
0.164760	0.341610
0.808051	0.976974
-0.34789	-0.85836
0.015355	-0.11485
0.082530	0.350900
0.426913	0.718490
-0.33358	-0.73300
-0.04683	-0.50331
0.023272	0.076519
0.682053	0.963600
0.130879	0.462636
0.347186	0.740875
0.799956	0.981099
0.379700	0.670194
-0.47636	-0.70775
0.023356	0.058145
0.198423	0.313802
0.039909	-0.29895
0.305170	0.615544
0.365313	0.471833
0.042834	-0.24388
0.709395	0.964154
-0.23801	-0.77593
0.696226	0.961691
0.693606	0.957478
0.483097	0.750595
-0.30551	-0.75712
-0.04837	-0.59275
0.370529	0.785120
-0.10239	-0.42916
0.537640	0.697990
0.774441	0.986226
-0.24776	-0.85890
-0.23486	-0.81125
-0.13992	-0.49301
0.212809	0.438187
0.318421	0.548481
0.744528	0.931340
-0.45609	-0.90466
0.332031	0.533682
0.120639	-0.29871
-0.11781	-0.17432
-0.30948	-0.77331
0.322486	0.589159
0.660197	0.849041
-0.12526	-0.18461
0.399874	0.847223
0.245718	0.065287
0.236547	0.624128
0.031038	-0.20707
-0.22420	-0.56532
0.774664	0.964114
0.097011	-0.23681
0.396518	0.875368
0.329685	0.683157
0.569702	0.937414
-0.08538	-0.41989
-0.24098	-0.80412
0.338519	0.615402
0.204148	0.386775
-0.32757	-0.68265
0.352044	0.506771
0.476039	0.850397
-0.32943	-0.80633
0.025958	0.083150
-0.29978	-0.85263
-0.31574	-0.89389
0.115526	0.277606
0.647902	0.862188
0.537629	0.742835
0.408211	0.816966
-0.09147	-0.41737
0.279314	0.636744
0.724366	0.963015
0.853329	0.994581
-0.58148	-0.93722
-0.06782	-0.78775
0.425783	0.670511
0.237887	-0.01514
-0.45011	-0.91687
0.082931	0.166586
0.456051	0.391750
0.439052	0.813923
-0.18867	-0.75729
-0.01317	-0.50813
-0.12160	-0.12046
0.415456	0.488393
0.463592	0.652651
0.158461	0.168914
0.419314	0.438376
0.607544	0.956078
0.237804	0.568374
0.360613	0.901687
0.180431	0.672789
-0.42752	-0.91489
0.352012	0.204561
0.620515	0.964740
0.653953	0.851863
0.010564	-0.30278
0.228020	0.680242
0.280181	-0.08865
0.202125	-0.07207
-0.06295	-0.54529
0.573588	0.967332
     1.0	1.000000
-0.12128	-0.50376
-0.00039	-0.24991
0.623265	0.932829
0.380743	0.707888
0.395520	0.739332
0.102729	-0.26645
-0.29284	-0.84331
0.438732	0.750852
0.344465	0.119003
0.401724	0.836297
-0.16745	-0.37200
-0.12415	-0.40443
1.000000	1.000000
0.460187	0.898643
0.414865	0.838718
0.462460	0.673669
1.000000	1.000000
0.571057	0.583130
0.745168	0.930380
-0.51958	-0.94310
0.743152	0.980362
0.432385	0.694212
-0.17100	-0.50890
-0.36404	-0.87919
0.537853	0.750876
0.325299	0.568664
0.601231	0.899702
0.199675	0.101822
-0.32144	-0.84271
0.354284	0.783754
-0.32822	-0.85112
-0.11167	-0.21808
0.120093	-0.07875
0.099974	-0.15834
-0.32347	-0.89903
0.493912	0.841421
0.607460	0.871090
0.696390	0.681483
1.000000	1.000000
0.649108	0.955694
-0.06366	0.018193
0.242519	-0.10230
0.915375	0.997957
-0.38213	-0.85472
0.253762	0.054225
-0.28170	-0.71076
-0.31346	-0.81573
0.264788	0.438705
0.259696	0.483953
-0.26288	-0.84974
-0.00432	-0.37903
-0.08458	-0.80900
0.812648	0.987213
-0.28642	-0.86775
0.382517	0.841638
0.093814	0.004779
0.539299	0.826412
-0.27503	-0.81252
0.446578	0.890056
0.004711	-0.18680
0.104528	0.285064
-0.07925	-0.17875
0.552639	0.693862
-0.19046	-0.74816
0.060331	-0.10057
0.712850	0.971245
-0.03745	-0.44407
-0.24587	-0.82539
0.220404	0.430011
0.055147	-0.23551
0.212632	-0.21593
0.332880	0.795775
0.138085	0.277577
0.756508	0.984989
-0.32305	-0.82897
0.534566	0.773711
-0.35771	-0.83049
0.219466	0.601265
0.098282	-0.17166
0.607246	0.851408
0.459519	0.508018
0.251188	0.471947
0.095396	0.094123
0.178715	0.296988
0.579371	0.896660
0.511688	0.872696
-0.20781	-0.47856
0.199941	0.167817
0.493845	0.770387
0.231954	0.457073
0.456139	0.754273
0.556670	0.945899
0.240099	-0.00418
0.602580	0.913146
0.299045	0.441524
-0.29351	-0.78968
0.271657	0.043174
0.498296	0.717089
1.000000	1.000000
0.700551	0.950202
-0.29934	-0.84575
0.311771	0.584279
0.484679	0.622838
0.744871	0.952496
-0.13095	-0.54431
-0.23410	-0.66314
0.027812	-0.25752
0.430807	0.686188
0.008808	-0.32832
0.632244	0.968437
0.248126	0.412907
-0.18333	-0.28617
0.504890	0.726033
-0.22448	-0.60753
0.214474	0.106784
0.062800	0.127850
0.339468	0.912492
0.177684	0.065768
0.050438	-0.46756
0.241002	0.180911
-0.19906	-0.33175
0.102236	-0.16331
0.518819	0.907083
0.278492	-0.04196
0.318161	0.225043
0.455937	0.569053
-0.04407	-0.42901
0.472521	0.671120
-0.08866	-0.47628
0.209499	-0.16452
0.291162	0.481025
0.263110	0.422180
0.377069	0.711056
-0.00453	-0.16633
0.236797	0.451076
0.564446	0.790745
-0.31055	-0.70014
0.509009	0.740886
0.318789	0.594235
-0.32209	-0.82765
-0.11469	-0.49974
0.581097	0.903684
-0.16643	-0.31797
-0.27105	-0.67024
0.358957	0.287731
0.313386	0.809531
     1.0	1.000000
0.542720	0.822917
0.701944	0.960322
0.392371	0.826159
0.375188	0.621024
-0.25896	-0.69176
-0.32307	-0.87579
0.454885	0.236108
1.000000	1.000000
0.227927	-0.04100
-0.39010	-0.86093
0.128004	-0.34726
0.515766	0.813764
-0.35735	-0.90397
0.224127	0.585481
0.434028	0.382252
0.072471	-0.25956
-0.08674	-0.42022
-0.06163	-0.34821
0.322177	0.859794
-0.18362	-0.77780
0.268571	0.328117
0.441750	0.719590
-0.02547	-0.53666
-0.33345	-0.85478
0.228280	-0.05661
0.370690	0.633273
0.205273	0.328612
0.367529	0.457039
0.169376	0.513350
0.767905	0.973627
0.359535	0.632015
0.044993	0.227321
0.687167	0.928810
0.504065	0.799173
-0.13829	-0.53839
0.363221	0.674696
-0.24051	-0.85849
0.670664	0.969698
0.032158	-0.43323
0.730998	0.974335
0.565296	0.859393
-0.13263	-0.20527
0.414052	0.715448
0.506433	0.686276
0.186922	0.234299
-0.08272	-0.79085
0.140960	-0.49190
0.034161	-0.08890
0.546914	0.831009
