#
# Gaussian-cosines vs MI
#
#
# goe	mi
0.450315	-1.02724
0.342084	1.551184
0.269396	-6.96584
0.096737	-1.93849
0.149897	-5.15998
0.341191	1.406990
-0.42344	-6.96395
0.508106	0.089066
-0.10706	-2.60181
1.000000	4.127756
-0.36430	-6.30738
-0.41517	-4.30339
-0.28725	-5.49907
0.493497	1.869034
0.111669	-1.60933
0.063471	0.206842
-0.11625	-6.27096
0.022267	-3.27351
0.501759	1.975634
-0.30487	-3.15294
-0.39429	-6.09606
0.534669	0.779627
0.795289	1.547139
0.574451	1.068138
-0.03988	-2.81325
0.749095	0.575318
0.512952	-1.51280
1.000000	4.107350
-0.01544	-2.28521
0.473213	0.890383
0.790535	1.101751
0.014253	-2.32074
0.669857	1.046724
0.481458	2.045581
-0.28231	-2.60036
0.823290	1.564624
0.125707	-0.38513
0.536753	1.116385
-0.48492	-3.09117
0.228538	-1.63227
0.013183	-1.93004
0.740525	-0.01883
0.400853	-0.61030
0.057339	-5.27521
0.380842	-5.74161
0.404317	-6.53519
-0.32206	-6.08044
0.182555	-5.60843
0.379449	-8.13805
0.162826	-2.03048
-0.28545	-2.16242
0.095737	-0.67247
0.565493	-2.28420
0.175886	-0.41530
-0.39479	-3.56402
-0.39567	-6.11254
-0.06635	-12.3956
0.461787	-0.71377
-0.12555	-5.65383
0.371025	-11.9487
0.377989	1.963852
0.443518	1.941636
0.228839	-6.23942
0.576763	0.806447
0.666001	0.663161
0.425409	-0.36392
0.457973	0.913633
-0.00332	-3.64688
0.778074	1.533050
0.003966	-2.98283
0.731233	0.236629
0.392474	-2.85855
0.481916	1.682069
-0.13271	-0.18833
-0.14228	-3.66563
0.744518	2.767936
0.598634	-0.19834
0.403795	-0.65198
0.122786	-0.32918
-0.07117	-3.19272
0.761148	2.388907
0.673170	0.797187
0.542997	1.128296
0.161413	-0.93778
0.822628	2.351214
-0.00532	-2.54055
0.533357	0.260293
0.217029	-0.37130
-0.16997	-2.62050
-0.12862	-2.09049
0.289860	-2.91425
0.803638	1.836213
-0.29025	-3.22554
0.544384	0.752142
0.641903	1.087579
0.690947	0.096940
0.222607	0.028222
-0.30226	-6.54372
0.631474	0.476552
-0.37987	-6.72420
0.048719	  -inf.0
0.310980	-0.77132
0.037082	-2.12479
0.518500	-0.30682
-0.18143	-2.28500
0.285207	-0.91234
0.107088	-2.12565
0.499705	1.203104
0.061246	-1.28198
0.021114	  -inf.0
-0.20318	-4.63545
0.111071	-5.50368
0.278547	-2.03726
0.648375	1.872370
0.517654	-0.61428
0.540833	-1.66317
0.387837	-3.05059
0.074374	-0.17552
0.219522	0.675989
-0.26881	-3.98797
-0.32003	-3.58901
0.349134	-1.01283
0.034168	-0.52937
0.501799	1.522250
0.288447	-0.16622
-0.32482	-11.0207
0.058042	-1.56424
0.698992	2.155949
0.108539	-14.2416
0.161762	-2.43951
0.580030	0.318959
0.084724	-0.63523
0.756843	-11.2890
0.256833	-0.21359
0.324706	-1.24857
-0.00286	-4.76487
-0.23677	-4.37785
0.157479	-1.13912
-0.12192	-6.84467
-0.11660	-1.04925
-0.38744	-11.4074
-0.33075	-4.01629
0.016998	-2.99316
0.077640	  -inf.0
0.081918	-1.32808
0.357127	-0.65801
0.453188	1.898507
0.392599	2.847856
-0.33370	-3.93683
-0.28811	-3.21113
-0.02864	-9.74265
0.141073	-0.78281
-0.25821	-3.18398
-0.06397	-0.60485
0.696297	2.763081
0.774441	1.067926
0.379708	-1.70054
0.182569	-1.15381
0.411567	-0.08317
0.749458	1.924566
0.542402	-0.04241
0.271902	-2.22132
0.085225	  -inf.0
0.291789	-2.92751
0.375551	-4.24103
-0.04861	-4.94135
0.325816	-7.52986
0.069221	-7.47598
0.339923	-2.70200
0.817542	2.990451
-0.01888	-10.8783
0.284236	-1.23969
0.773063	1.004760
0.595711	1.304458
0.035543	-1.89120
0.312723	-7.95867
0.772650	1.200763
0.572334	-0.12693
0.871487	3.431454
-0.06115	0.170735
-0.24319	-3.22608
0.505165	0.336161
-0.40639	-6.12205
0.669204	-0.55946
0.489064	-1.84566
0.066772	-1.62964
0.490944	0.708775
0.241782	-1.25358
-0.29565	-4.13489
-0.14519	-1.97713
-0.01449	-3.06864
-0.00391	-2.95501
0.822800	1.372566
0.492856	-1.20759
-0.35140	-2.17559
-0.03585	-1.43628
0.305503	0.638265
0.419378	-0.10445
0.645466	3.714929
0.717026	0.761537
0.169720	1.844186
-0.23173	-3.57044
0.015398	-4.99247
-0.28913	-3.09982
0.316684	-7.38197
0.770579	1.861268
0.709941	0.823814
0.424393	-0.67837
-0.20529	-4.93099
0.267176	-4.56871
0.537936	0.555124
0.669945	0.468884
0.746370	1.162451
0.207891	-1.34689
0.781553	1.003713
0.673188	0.832293
-0.04908	-1.37764
0.799694	1.352747
0.487978	-0.52575
0.795308	1.365266
0.572512	-0.23218
-0.33135	-6.89413
-0.31848	-3.74350
0.406132	-8.85093
0.505421	-1.86028
0.099131	-7.43887
0.447955	0.271011
0.194954	-2.91027
0.144059	-3.73672
-0.33539	-7.36213
-0.35399	-3.57616
0.496295	-0.73103
-0.33539	-4.09979
0.270052	-0.48316
0.503617	-0.50759
-0.34921	-5.00414
-0.31093	-7.10082
0.195486	-0.42020
-0.15672	-0.51250
0.686755	4.582761
0.623289	0.493259
-0.33964	-9.09597
0.292661	-1.20651
0.389118	0.914063
-0.50249	-5.12590
0.511503	-4.07181
0.952502	3.345623
0.286745	-2.19685
-0.14383	-2.06683
-0.06059	-2.61388
0.089454	-3.99102
0.327545	-8.78646
0.177335	-3.08447
0.222203	-1.69965
0.639357	0.622524
-0.06898	-7.17380
-0.35028	-7.87715
0.637099	1.487138
-0.00829	-5.13166
-0.05629	-5.51127
0.428909	-0.73491
0.261677	0.368877
1.000000	4.836186
1.000000	7.536545
-0.20842	-2.09472
0.557187	0.189213
0.143076	-1.59471
-0.29585	-5.07018
-0.32939	-1.59293
-0.05498	-2.35349
-0.02338	-2.94162
0.554652	-0.88175
0.104949	-6.67695
-0.02255	0.114799
0.554176	1.266808
0.052891	-8.11656
0.405123	-0.79205
0.475228	3.499657
-0.18707	-1.05257
0.208771	-8.01685
0.618953	1.729532
0.400317	-2.19340
0.412815	-0.44772
-0.33828	-4.44630
0.526685	2.321744
0.115964	-2.18761
0.367205	-1.27924
0.157800	-0.70604
-0.27530	-4.34112
0.601111	0.152461
0.267492	-1.34620
0.431780	-7.17338
-0.35045	-10.2958
0.371838	-2.49721
-0.15406	-10.0157
0.278606	-0.32116
-0.01574	1.974033
-0.26092	-9.02082
0.609114	1.100050
-0.18420	-13.5458
0.052101	0.742644
-0.24864	-2.72310
-0.09390	-0.36614
-0.40562	-3.80617
0.087347	-2.43116
-0.03598	-2.49692
0.702523	1.346337
-0.17513	-4.89617
0.730559	0.904282
0.097072	-0.58948
-0.25031	-1.97405
-0.20622	-5.45791
0.379381	1.817567
-0.04751	-7.67973
0.070006	-1.42525
0.683503	1.120689
0.628093	0.688602
0.540218	0.727226
-0.01520	-1.96784
-0.13226	-3.27964
-0.15732	-0.61627
0.212754	1.062498
0.216567	-1.59273
0.036452	-1.67087
0.369241	0.505803
0.284971	-0.27004
-0.17964	-3.92344
-0.02169	-2.88304
0.329150	-1.27996
0.362896	0.082832
0.160828	-1.21444
0.600575	1.689371
0.053063	-0.96934
0.067994	-0.29922
0.748531	0.623131
0.298272	-2.02964
0.377088	-3.09880
0.735722	1.322029
0.285291	-1.02222
0.546361	0.710611
-0.44817	-8.03541
0.246645	-0.12620
-0.42049	-10.0449
-0.39200	-4.65966
-0.28493	-11.1535
-0.08598	-2.53831
0.400336	0.206713
0.412358	0.420072
0.086753	-2.07373
0.397736	-2.10137
-0.11313	-3.41380
0.253061	-0.48082
0.222207	-0.81466
0.583291	0.249569
0.067387	-0.30415
-0.13354	-1.51234
-0.06955	-2.85732
0.320953	-0.21878
0.319440	0.619209
0.429508	0.930043
0.275901	-4.68941
-0.18067	-6.20433
0.274351	-0.76842
-0.18158	-3.39033
0.616676	0.458947
0.160956	-0.30169
0.670116	0.575436
0.138761	-1.94228
-0.00406	-2.10826
-0.10202	-3.98349
0.338500	-1.28634
0.059340	-2.75848
0.015157	-2.13299
0.313124	-1.78074
0.732883	-0.14358
0.427405	-2.77793
-0.21013	-8.75103
0.414013	-1.77951
0.660220	1.151309
0.729037	0.866965
0.228105	-0.95737
0.378328	-2.30336
-0.20831	-2.90686
0.729539	1.140343
0.011677	-1.26092
0.809539	1.314219
0.185677	-1.91295
0.718673	1.749251
0.306544	-7.19470
0.204111	-0.44039
-0.03332	-6.66597
0.683754	0.127367
-0.34269	-4.12406
-0.28620	-3.59535
0.297112	-0.78114
0.243247	0.565560
-0.25557	-4.76787
0.189042	-9.41458
0.073602	-2.28338
-0.07680	-5.07220
-0.01247	-11.0434
0.470294	-1.09362
0.859370	1.761149
-0.15030	-2.33179
-0.38760	-4.20508
-0.29061	-2.88765
0.200392	-6.35167
0.205184	-0.64803
-0.12484	-9.09297
0.566705	-1.20986
-0.19575	-2.28053
0.497742	0.402375
0.427143	-4.33150
0.303924	  -inf.0
0.384517	0.705372
1.000000	4.557219
0.453540	-0.75488
0.240870	-0.68358
-0.11529	-2.23599
-0.32255	-5.21833
0.237570	-14.5583
0.378186	-0.66165
0.364381	-3.95268
0.075221	-2.10248
-0.33229	-6.88413
-0.14344	-3.68326
0.245610	0.704093
0.529215	2.849803
0.161762	-0.29614
0.134602	-1.50937
-0.07410	-9.54245
0.713039	1.238575
0.629600	1.003224
0.494023	0.579968
0.402388	-0.47900
0.533013	-0.75357
0.614725	0.174789
0.284117	-0.67221
0.590288	3.140802
-0.16616	-2.78188
0.111978	-0.92607
0.441081	-2.02252
0.368042	0.677175
-0.07823	-2.23685
0.754313	2.016737
-0.18692	-4.67638
0.441102	-1.95009
-0.01678	-4.03501
0.552808	0.824541
0.750853	1.964926
0.030257	-13.1776
-0.16097	-3.82945
0.657196	0.778952
0.333239	0.299657
0.624976	0.481511
0.629944	0.657999
0.397109	-1.70939
0.138838	-9.75929
-0.28786	-5.60063
0.094330	-0.18606
0.509919	-0.70787
0.240336	-5.66765
-0.25813	-8.77261
0.425269	-4.03627
0.478762	2.542775
-0.10173	-1.01581
-0.33126	-6.31774
0.494339	3.924779
0.672370	-0.33875
0.861356	2.934694
0.110009	-0.49089
0.203095	-0.78219
0.417033	-1.24890
-0.29294	-7.20146
0.532113	3.112968
-0.34422	-2.07993
0.866619	2.822310
0.658186	-0.36849
-0.40378	-8.10823
0.854047	2.421819
0.433983	-0.00326
0.745263	3.005691
0.138231	1.250451
0.667328	0.991800
0.412743	-1.15769
0.507397	0.593960
0.213666	0.805613
0.173016	-7.99582
-0.04243	-1.64304
0.212687	-0.42221
0.033342	-0.23507
0.238752	-1.82842
0.724660	0.642912
0.309619	0.033935
0.372223	-0.97964
0.126332	-0.66617
0.023615	-6.14887
0.679199	-0.45663
0.902611	3.030027
-0.23411	-1.76230
0.504042	0.164638
-0.33045	-2.76462
0.394046	-2.96816
0.514427	-1.95460
-0.30883	-2.71511
0.111878	-1.36541
-0.00139	-5.56711
0.130879	-7.84564
-0.36879	-2.81171
0.518172	0.244691
-0.14915	-2.64982
-0.41954	-7.81901
0.613148	0.426635
0.113691	-5.48236
0.146253	1.971084
0.666357	-0.08293
0.372023	-3.24483
-0.31281	-1.51420
0.073096	-0.88244
0.422038	0.429423
0.492367	-1.13945
0.784259	0.867587
-0.28506	-2.61014
0.129117	1.556224
0.776914	3.109832
-0.00532	-0.59254
0.013818	-2.62480
0.087061	-8.94555
-0.04539	  -inf.0
0.483464	-0.01418
0.024481	-5.18015
0.154011	-0.94464
0.051262	-0.59124
0.571926	-0.70272
0.109742	-3.49084
0.241067	0.679599
-0.00460	-2.44266
-0.02879	-5.79786
-0.07953	  -inf.0
-0.03193	-5.96379
0.316860	-0.59170
0.010289	-3.45721
0.018016	-4.31669
-0.10010	-6.81917
-0.05757	-6.85824
0.040165	-4.40874
0.055127	-2.68427
0.133257	-1.15091
0.460284	-1.12921
0.663359	1.526182
0.153983	-0.91334
-0.22415	-2.44616
0.673764	-0.24353
0.647575	0.571168
0.465115	-0.95388
0.529061	-0.27720
0.449708	-0.13794
0.327534	-0.38655
0.580997	0.225382
0.622001	0.912308
0.577383	-0.21545
0.212459	-0.34111
0.695916	5.002694
0.332483	-0.04813
0.371023	0.228620
0.620140	3.539003
-0.13167	-3.58396
0.535690	-0.30783
0.619102	0.013985
0.622019	3.285134
0.434663	-0.56772
0.145408	-1.14727
-0.03899	-0.66634
-0.12257	-1.48046
0.736074	1.373857
0.416117	-3.99597
0.558991	3.711061
0.620325	2.679991
0.012763	-1.19295
0.435329	-1.11931
0.234612	-0.20139
0.213437	-0.01438
0.243108	-0.15123
0.471579	-0.59459
0.343206	-1.67436
0.420418	-1.08752
0.618056	-0.51583
0.474503	-0.34191
0.350864	-0.92114
-0.23308	-4.93520
0.687542	2.513052
-0.01594	-1.99619
-0.10512	-1.48387
0.054024	-1.47041
-0.13973	-2.32840
0.525323	-0.77728
0.002617	-1.77649
0.214383	-1.02157
0.540054	-0.35810
0.622780	1.681183
-0.29628	-3.64423
0.092643	0.268218
0.438186	-0.18594
0.464286	0.020917
0.316807	0.642820
0.551013	0.472098
0.555688	0.440606
0.276741	-1.08501
0.088647	-3.22960
0.743435	1.625170
0.765870	1.911667
-0.14582	-0.97293
0.075979	-0.36378
-0.33878	-4.22866
0.657871	3.052861
-0.02286	-3.41478
0.533856	-0.69411
0.452766	-1.04011
0.570922	-0.11120
0.504738	0.392905
0.854672	5.218884
0.582831	1.131077
0.522071	-0.78153
0.440680	-0.25037
0.203064	-0.23174
0.405735	-1.11707
0.660130	3.148454
0.471806	-0.33165
0.474918	-0.62024
-0.02460	-0.18491
0.364288	-0.28228
0.270626	0.435576
0.027339	0.264742
0.468851	-0.04655
0.477868	-0.05843
0.460515	-0.68425
0.578847	0.514125
0.526401	-1.01252
-0.06840	-1.59222
0.561052	-0.63224
0.503180	1.638277
0.460990	-0.64271
0.170970	-2.25519
0.132028	  -inf.0
0.275868	0.002428
0.171962	0.242364
0.354506	-0.63296
0.085436	-1.37124
0.501697	1.235230
0.435865	-0.94845
-0.29175	-3.44661
0.624053	-1.11064
0.536205	-1.89193
-0.16554	-1.92755
0.442017	0.437428
-0.02270	-3.03808
0.155271	-0.06486
0.521088	0.064991
0.677828	1.255533
0.076405	0.769221
-0.11781	-3.40775
0.738364	3.081335
-0.08282	-9.23933
-0.13258	-3.24106
0.427580	-0.07382
-0.23634	-6.08594
0.727736	1.467167
0.721086	2.748170
0.158643	-1.84294
0.516045	0.603660
0.754839	-0.47760
0.352113	  -inf.0
0.558965	-0.23555
0.597009	0.168490
0.396148	0.527949
0.648081	-0.11128
0.356468	0.549014
0.752021	0.662524
-0.31314	-6.41554
-0.07144	-1.38642
0.114835	  -inf.0
-0.30200	-3.40375
0.050026	-0.62982
0.062065	-1.69974
0.057291	-0.97279
0.312990	0.439473
0.539882	-0.05637
-0.19063	-4.54436
0.038800	-5.95536
0.215405	-1.60200
0.656610	0.267596
0.045189	-4.49700
0.236794	-1.25029
-0.00462	-7.67910
0.312998	-2.15771
0.272668	-4.95195
-0.16629	-4.99055
0.535289	-0.28229
-0.17866	-7.92845
0.224979	0.953519
0.606375	-0.99889
0.753501	1.610948
0.259908	1.000560
0.731872	2.965097
0.266775	-0.45825
0.300274	-6.09394
0.057598	-0.78325
-0.36463	-2.80404
-0.23505	-6.20432
0.358682	0.690744
0.304376	-0.91438
0.455303	0.840537
-0.04480	-1.92192
-0.12131	-1.47891
0.162498	0.614060
0.489192	0.343134
0.537158	0.997138
-0.33091	-3.88498
0.309712	-0.35159
0.353877	0.487388
0.282501	0.569253
0.750904	1.079892
0.216038	-3.87881
0.740832	0.151339
0.382517	-0.62007
0.687130	1.972937
0.263885	-2.18322
0.320011	0.341274
-0.04034	-2.08712
0.379693	0.533306
0.493916	-0.38738
0.242482	0.341476
0.432872	0.372908
-0.01257	-0.56317
-0.18272	-1.18819
-0.28342	-6.56132
0.556300	1.671394
-0.18121	-11.1468
-0.36214	-6.75610
-0.22445	-3.89631
-0.27151	-7.74686
-0.07541	0.131649
0.161087	-1.45998
0.662652	0.748323
0.679523	1.582338
0.586838	0.463408
0.362043	-0.64503
0.342792	0.503086
0.355595	0.272707
0.429008	0.790118
0.388976	1.266222
0.713330	2.354286
0.225709	-1.94745
0.093604	-2.51242
1.000000	3.855034
0.074928	-1.49292
0.330830	-1.51078
0.202333	-2.31718
0.716036	2.255335
-0.12134	-5.07570
0.107528	-1.21066
0.249631	0.475364
0.704190	1.478282
0.237463	-0.87844
0.572699	0.397767
0.221204	-0.98531
0.895440	5.605042
0.527230	0.310854
0.220404	-1.98399
0.307811	-1.16666
0.690468	1.111583
0.588143	0.572772
0.101974	-3.03086
0.242321	-2.04917
0.055920	-2.02512
0.660248	0.234490
0.455037	0.753505
-0.18770	  -inf.0
-0.42698	-5.18266
-0.28792	-2.62470
-0.11806	-3.96625
-0.35957	-5.00638
0.072908	-2.89709
0.010343	-3.56629
0.084426	-0.33857
0.559722	0.695893
0.221031	-1.17163
-0.28864	-6.08821
0.395919	-4.70658
0.806913	-4.48407
-0.03470	-1.25280
-0.23966	-3.73910
0.236458	0.559844
-0.41014	-4.30127
0.498095	-0.17622
0.175117	0.383088
-0.11417	-2.43941
-0.30271	-2.56379
0.131685	-0.08754
0.211921	-2.04046
0.663242	4.779579
0.529634	0.967371
0.705237	3.941484
0.559908	2.400298
0.512932	1.214233
0.410005	-1.03381
-0.07137	-1.92216
-0.01207	1.255112
0.330528	0.807193
-0.00267	-2.33518
-0.11907	-3.39317
0.561527	2.718225
0.001993	-1.17203
0.217939	1.404542
0.531481	0.813635
0.491936	-0.12879
-0.00898	-2.36392
0.645970	3.506248
0.534889	0.416573
0.483414	-1.12922
0.034645	-1.63619
0.067216	  -inf.0
0.346822	-0.35047
0.646221	-0.30949
0.764098	2.213484
0.385745	0.448217
0.225754	-2.32658
0.389552	-2.99281
0.436265	0.922238
-0.15266	-1.28429
-0.29240	-2.79021
0.063066	-0.84005
-0.23073	-1.39530
0.190392	-1.20792
-0.03023	-1.19095
-0.32334	-5.88426
-0.13769	1.388519
-0.44488	-5.43876
0.178861	0.149541
-0.36503	-6.85476
-0.42374	-4.55820
0.016067	-0.43937
-0.43005	-2.72813
-0.42825	-7.77061
-0.36870	-7.69336
-0.11891	0.159512
-0.33626	-2.38584
-0.38955	-3.61458
-0.41308	-5.44349
-0.42530	-5.67213
-0.33768	-4.81705
-0.37984	-10.0274
-0.31040	-2.19893
-0.45185	-7.05883
-0.46361	-3.45634
0.211090	0.176306
-0.00515	0.458177
0.041982	-6.61863
0.623119	1.183584
-0.15806	-2.98551
0.044821	-2.24512
0.646805	1.161784
0.169083	-0.31740
0.022387	-0.89227
0.355955	-0.39400
-0.10090	-2.14323
0.461336	0.771002
0.655506	0.817499
-0.12357	-3.59281
-0.15120	-0.46687
0.308583	-0.64828
-0.17737	0.183872
0.690471	0.520443
0.686777	0.878601
-0.13095	-2.20001
-0.22675	-2.60100
0.666845	0.623093
-0.19426	-2.62138
0.595438	1.407105
0.601398	1.065170
0.600302	0.949953
0.070733	-0.99269
-0.22737	-2.23876
0.294862	0.628584
0.000888	0.073789
0.130243	1.040772
0.844134	2.825431
0.550886	1.480407
0.635725	1.725134
0.374231	0.291626
0.566469	2.710132
-0.26107	-2.69665
-0.10682	-1.71662
0.615403	1.242664
-0.05482	-2.58442
0.496867	0.981165
0.303496	0.460993
-0.14716	-0.30335
0.702589	0.449603
0.633133	0.910337
-0.06697	1.054009
0.621960	2.375259
0.043588	-1.11781
0.231261	0.635150
-0.18979	-2.97134
0.673599	2.387068
0.057881	-1.75940
-0.10308	-2.92266
-0.01397	-1.60785
0.103889	-0.42889
0.195635	-0.47304
-0.04783	-2.43671
0.439372	0.416919
0.765789	0.819498
0.452275	1.367976
-0.09659	-2.21586
-0.18166	-1.86069
-0.27641	-3.07631
0.038456	-0.12581
-0.24985	-2.68331
0.703028	0.749729
0.007763	-0.56565
-0.43576	-9.67804
0.031554	-1.16661
-0.37143	-3.45363
0.537045	1.126412
0.146976	-0.44050
0.014613	-1.11943
0.738739	0.838897
0.380266	-10.3793
0.477613	-0.40105
0.152641	-4.04102
0.213661	3.020462
0.438732	-0.10413
0.196382	3.137511
0.557871	-0.51065
0.294946	-1.21627
0.747456	2.376120
0.666414	0.824340
0.235606	-4.64350
0.630072	2.378882
0.773679	1.120014
0.040012	  -inf.0
0.013003	-0.53517
0.212837	-3.06575
0.183630	-1.22116
-0.30642	-3.84654
-0.28445	-4.22955
-0.15576	-3.30889
-0.43191	-2.47396
-0.03039	-1.12801
0.030420	-3.77390
0.382353	-3.22090
0.124227	-0.70431
0.033218	-2.94388
0.327944	-8.99466
0.661516	1.406451
0.575968	1.887620
-0.55972	-4.45835
0.459723	-0.30291
0.159882	-0.68858
0.631943	1.414995
0.001343	-0.68660
0.318999	-3.99984
0.024056	-10.7471
0.107921	  -inf.0
-0.49005	-4.72452
0.081944	-2.95057
-0.11923	-1.74043
-0.06795	-2.49338
0.033242	-8.21247
-0.25575	-5.33202
0.020565	0.741766
0.626463	0.966347
0.809255	1.123276
-0.16244	-11.1294
0.340088	-1.64076
0.463812	-0.75224
-0.01724	-4.42079
0.091641	-7.01481
0.097571	0.404139
-0.00635	  -inf.0
-0.31242	-10.0396
-0.24146	-0.66112
-0.37906	-5.70138
0.684144	0.746523
-0.33539	-3.49064
0.253556	-0.89452
-0.34259	-4.22987
1.000000	4.893610
0.220323	-1.16035
0.736692	1.006013
0.555853	0.031671
-0.37269	-4.43027
-0.28101	-3.88311
0.404454	-2.96430
0.271515	-0.67786
0.440075	-2.22872
0.799669	2.593591
-0.10629	-1.52431
-0.20174	-0.18657
-0.14578	-2.34749
0.423072	0.325024
-0.34570	-9.70514
0.561840	0.929785
0.074633	-5.69891
0.622178	-0.82475
0.627667	0.039196
0.452761	-1.28532
0.691247	1.318927
0.050448	0.071827
0.329685	-1.47491
0.904333	2.915196
0.044074	-3.37395
0.820189	1.653447
-0.01848	-2.75517
-0.21221	-2.34454
0.704922	0.857930
0.370721	-0.76722
0.591286	0.386160
0.291988	-0.49502
0.017330	-2.91933
0.040050	-1.13955
0.845759	2.994962
0.516150	1.093790
-0.10945	  -inf.0
-0.19000	-2.36530
0.218043	-4.54654
-0.20971	-4.37654
-0.00138	-0.33444
0.254100	0.044710
0.847889	2.471878
0.148074	-0.29915
-0.25870	-2.40452
-0.21897	-2.10685
0.621963	0.500313
0.575519	-0.05983
0.303506	-8.16495
0.458057	-6.56820
0.601001	2.400231
0.531835	-2.16197
-0.14358	-2.94963
0.548420	2.959075
-0.40014	-3.92473
0.424608	0.019264
1.000000	3.679408
0.572215	0.077618
0.741765	4.870885
0.349822	-1.65717
-0.06616	-4.23975
-0.21461	-3.97116
-0.17338	-3.66794
-0.07597	-7.65209
-0.03099	-1.58538
0.577457	-0.51143
-0.16703	-10.0734
0.765038	0.938160
0.664694	0.112519
-0.13639	-2.65317
0.423545	-1.84122
0.129421	-5.85146
0.116430	-0.61315
0.674194	2.045834
0.550018	-0.06632
-0.14254	-3.20104
0.179758	-5.87211
0.517031	0.911129
0.376999	-0.18760
-0.38697	-4.39089
-0.06368	-4.12762
0.140960	-2.32342
-0.02135	-1.81226
-0.34787	-6.13297
-0.21925	-2.01300
0.230640	-1.28262
0.081855	-2.47259
0.296868	-0.76423
0.601520	0.708457
0.099205	0.130587
0.038503	-2.84991
0.411435	1.660798
0.704336	1.361556
-0.17722	-10.0132
0.637220	2.786393
0.415715	-4.78353
0.760511	1.495853
-0.02648	-9.60199
-0.14923	-7.99216
-0.00721	-0.22700
0.536192	-2.28720
0.536241	-3.05236
-0.29779	-2.96222
0.384009	-2.67455
-0.32059	-3.39824
-0.31605	-6.50674
-0.21638	-6.33595
0.310751	-3.24808
0.496608	0.784300
0.371780	-0.88296
0.277428	0.229709
0.526949	0.278936
0.790673	1.050480
0.256634	-5.53011
0.779539	1.450471
-0.32323	-4.00203
-0.31230	-4.04838
-0.13692	-1.84978
0.396124	-2.70997
0.605801	-0.11340
-0.16974	-1.26338
0.250234	-0.86189
0.314539	-7.48217
0.080424	-7.88035
0.082249	-1.42879
-0.32893	-8.92175
0.316391	-4.27710
0.074183	-1.71912
0.370106	-0.41158
0.103197	0.853971
0.303946	  -inf.0
0.052650	-1.11371
0.512073	-0.05674
-0.21973	-5.27459
0.469456	0.370746
-0.04127	-2.56528
0.520568	1.076975
0.389822	-1.65818
0.368239	-0.84306
-0.31633	-3.00084
-0.22463	-2.58834
0.479004	0.668334
0.767254	-0.20593
0.493262	0.991300
-0.23067	-3.35107
0.163119	-2.56685
0.393117	-9.69014
0.027809	-9.96704
0.432614	-1.34243
0.660427	-0.90326
0.199926	-4.36697
0.121947	-12.6972
0.323463	-5.42677
0.336857	-1.40260
0.225818	-2.40640
0.411516	-2.75023
0.353247	-5.05576
0.057795	-8.84614
0.637176	-0.70342
0.313356	-6.67592
0.503223	-0.63083
0.084444	-2.67005
0.300229	-5.97938
0.366987	-7.15585
0.274254	-5.71778
0.185611	-5.65992
0.331765	-7.33267
0.334406	-8.78711
0.288239	-2.09463
-0.02471	-10.0518
0.691300	-0.62361
0.071732	-2.00458
0.756778	1.222192
0.814071	2.768264
0.392798	-1.63282
0.714824	2.269696
0.807699	-0.04554
-0.05895	-2.89557
0.120254	-0.90442
0.232109	0.215541
0.097001	-2.66191
0.701002	-0.16772
0.006636	-4.54772
0.358693	0.872095
0.084444	-3.07424
-0.08447	-4.50708
0.282270	-1.97841
-0.29408	-1.93535
0.767253	0.014188
0.640487	0.977573
0.247553	-0.73207
-0.36665	-4.61752
0.880500	4.691471
0.871133	3.981373
0.786643	0.037477
0.031011	-2.07134
0.588154	-0.79391
0.279724	-1.08746
0.760815	0.001305
0.556084	-1.44271
0.833905	3.100010
0.559897	-0.54410
0.520330	-0.25271
0.827379	1.366762
-0.38408	-3.22506
0.558162	0.827078
-0.14112	-1.96808
-0.27978	-2.69484
0.859063	3.378599
0.206526	-1.62300
-0.31568	-3.74368
-0.11663	-0.03580
0.840377	4.721510
-0.32269	-4.95588
0.868839	3.286266
-0.35897	-3.27681
0.774101	0.556773
0.758091	0.743504
0.443214	-0.33196
0.549109	-0.97274
0.536822	0.820481
0.536060	-0.27068
0.084005	-3.73447
-0.03705	-5.32547
-0.32209	-4.00245
0.144882	-1.73211
-0.00755	-6.61369
0.799105	1.256669
0.236798	0.658632
-0.11782	-1.98137
-0.00249	-0.46452
0.528820	0.372565
0.860263	4.307983
-0.15430	-2.02486
-0.39802	-4.85154
0.666974	0.044867
0.647034	0.487800
0.642868	-0.34961
0.586477	-0.60714
0.784927	0.310234
0.459776	-1.46699
0.494322	-1.18004
0.442818	-1.27130
